keep,Explanation,id,message_id,timestamp,text,social_media_url,mc_predicted_category,oc_predicted_category,pc_predicted_category,predicted_category,mc_confidence,oc_confidence,pc_confidence,confidence,text_hash,author,source,social_media_tag,social_media_user,social_media_secondary_url,mc_probabilities,oc_probabilities,pc_probabilities,probabilities,filter_reason,filter_threshold,filtered_at,created_at,min_confidence,low_confidence_models
,,4744,,2026-01-28T16:38:17.913000+00:00,"USDY, Ondo s flagship tokenized U.S. Treasury token, is now live on SeiNetwork. Sei s high performance blockchain powers global, onchain finance. With USDY, the network now expands its RWA capabilities with access to the largest tokenized U.S. Treasuries by TVL. Together, we re enabling scalable, institutional grade infrastructure for global users and builders. Reposted OndoFinance",https://x.com/SeiNetwork/status/2016551330521977073,filter_out,filter_out,filter_out,filter_out,0.5156166553,0.8080661893,0.6370300651,0.6370300651,8f731e9bd2f7d61478d9c3885d1764e8bea51014c9b6be7c79cc30407f26054e,Sei,discord,Reposted,@OndoFinance,https://x.com/OndoFinance/status/2016519495058174461,"{""filter_out"": 0.5156166553497314, ""high_value"": 0.48437702655792236, ""yield_farming"": 6.3004358707985375e-06}","{""filter_out"": 0.808066189289093, ""high_value"": 0.1919325441122055, ""yield_farming"": 1.275099521080847e-06}","{""filter_out"": 0.6370300650596619, ""high_value"": 0.3629688024520874, ""yield_farming"": 1.0868918707274133e-06}","{""filter_out"": 0.6370300650596619, ""high_value"": 0.3629688024520874, ""yield_farming"": 1.0868918707274133e-06}",category_or_confidence,,2026-02-10 17:42:04,2026-02-11 1:42:22,0.5156166553,"mc,pc"
,,3566,,2026-01-27T10:20:33.798000+00:00,"World Premiere Listing moonbirds $BIRB Is Coming to KuCoin $BIRB powers the Moonbirds phygital collectibles ecosystem, connecting digital assets with real world products through commerce backed utility and gaming integration. Trading starts Jan 28, 2026, 13 00 UTC Deposits open now SOL SPL Pair BIRB USDT Details KuListing BIRB Posted",https://x.com/kucoincom/status/2016093921252933857,high_value,high_value,filter_out,filter_out,0.5467371941,0.9921839833,0.6406171918,0.6406171918,bded22f71f0485c42f4b9007be63955300db6b906440399092ffbe50092b7291,KuCoin,discord,Posted,,,"{""filter_out"": 0.45326104760169983, ""high_value"": 0.5467371940612793, ""yield_farming"": 1.8264031496073585e-06}","{""filter_out"": 0.007815887220203876, ""high_value"": 0.9921839833259583, ""yield_farming"": 1.1519992426656245e-07}","{""filter_out"": 0.6406171917915344, ""high_value"": 0.3593536615371704, ""yield_farming"": 2.9083976187394e-05}","{""filter_out"": 0.6406171917915344, ""high_value"": 0.3593536615371704, ""yield_farming"": 2.9083976187394e-05}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.5467371941,"mc,pc"
,,8243,1471206744943235250,2026-02-11T18:10:21.694000+00:00,"AIOZ Storage Update Static Website Hosting is now LIVE Host documents, landing pages, status pages, or SPAs straight from your storage bucket. What you get Instant Deployment Upload your files and go live. Global Performance Fast delivery via our built in CDN. Seamless Workflow Fully S3 compatible with your existing tools. Effortless Management One click enable disable per bucket. Security at Scale Scale safely with Access Grants and sub user permissions. Deploy in seconds Who s launching their first site on AIOZ Storage today Posted",https://x.com/AIOZNetwork/status/2021647989412938043,filter_out,filter_out,filter_out,filter_out,0.9525113106,0.9999607801,0.6406606436,0.6406606436,6070f6851d8caa29e825098dd8b7434337fd8a7bbcf37f7b09ef8000aaa60196,AIOZ Network,discord,Posted,,,"{""filter_out"": 0.9525113105773926, ""high_value"": 0.04694128781557083, ""yield_farming"": 0.0005473659839481115}","{""filter_out"": 0.9999607801437378, ""high_value"": 3.8939862861298025e-05, ""yield_farming"": 2.791300346416392e-07}","{""filter_out"": 0.6406606435775757, ""high_value"": 0.3519187271595001, ""yield_farming"": 0.007420684210956097}","{""filter_out"": 0.6406606435775757, ""high_value"": 0.3519187271595001, ""yield_farming"": 0.007420684210956097}",category_or_confidence,0.6,2026-02-11 10:10:34,2026-02-11 18:10:34,0.6406606436,pc
,,36,1470600476256112791,2026-02-10T02:01:15.975000+00:00,Poloniex Weekly NEW Listing $BIGTROUT $CLAWD $BNKR $WAR Trade the latest crypto on Posted,https://x.com/Poloniex/status/2021041680644964733,filter_out,filter_out,filter_out,filter_out,0.9997711778,0.8198930621,0.6442248821,0.6442248821,80c0d915051dc41f27f1844b3921574fc6bb23457cf89fe56ec69e5b893b204c,Poloniex Exchange,discord,Posted,,,"{""filter_out"": 0.9997711777687073, ""high_value"": 0.00022693343635182828, ""yield_farming"": 1.932919758473872e-06}","{""filter_out"": 0.8198930621147156, ""high_value"": 0.18010661005973816, ""yield_farming"": 3.536948156579456e-07}","{""filter_out"": 0.6442248821258545, ""high_value"": 0.35577479004859924, ""yield_farming"": 3.249133158078621e-07}","{""filter_out"": 0.6442248821258545, ""high_value"": 0.35577479004859924, ""yield_farming"": 3.249133158078621e-07}",category_or_confidence,0.6,2026-02-09 18:01:30,2026-02-10 2:01:30,0.6442248821,pc
,,9748,1471854219853168842,2026-02-13T13:03:11.742000+00:00,"While most protocols chase narratives, Aave is quietly becoming the most profitable DeFi protocol in the world. Back at Devconnect, Stani told us Aave V4 was just hitting testnet. Now the Aave Will Win Framework maps out its full revenue potential and outlines V4 s new monetization features. Reposted therollupco",https://x.com/aave/status/2022295399013204103,filter_out,filter_out,filter_out,filter_out,0.9949685931,0.985974133,0.6468750238,0.6468750238,dfbeb448f832bbb3e83ce296986eaf3db0ce5acd160378430710f47f006daddb,Aave,discord,Reposted,@therollupco,https://x.com/therollupco/status/2022049855867117978,"{""filter_out"": 0.994968593120575, ""high_value"": 0.004505102522671223, ""yield_farming"": 0.0005263553466647863}","{""filter_out"": 0.985974133014679, ""high_value"": 0.014010683633387089, ""yield_farming"": 1.5202803297142964e-05}","{""filter_out"": 0.6468750238418579, ""high_value"": 0.35301876068115234, ""yield_farming"": 0.00010618115629767999}","{""filter_out"": 0.6468750238418579, ""high_value"": 0.35301876068115234, ""yield_farming"": 0.00010618115629767999}",category_or_confidence,0.6,2026-02-13 5:03:33,2026-02-13 13:03:32,0.6468750238,pc
,,3040,,2026-01-26T16:59:43.025000+00:00,Research shows that Uniroute delivers better prices on 76% of swaps on Unichain Rolling out now Reposted unichain,https://x.com/Uniswap/status/2015831956580159971,filter_out,filter_out,filter_out,filter_out,0.9981071949,0.999984622,0.6477916837,0.6477916837,617e73e0f90b3650eb925e00cfd7e97bb2cf30280ca4b1f6b91f796d11365127,Uniswap Labs 🦄,discord,Reposted,@unichain,https://x.com/unichain/status/2015830811996483954,"{""filter_out"": 0.9981071949005127, ""high_value"": 0.0010640800464898348, ""yield_farming"": 0.0008287064265459776}","{""filter_out"": 0.999984622001648, ""high_value"": 1.5206837815640029e-05, ""yield_farming"": 1.3574124579918134e-07}","{""filter_out"": 0.6477916836738586, ""high_value"": 0.35219821333885193, ""yield_farming"": 1.01637197076343e-05}","{""filter_out"": 0.6477916836738586, ""high_value"": 0.35219821333885193, ""yield_farming"": 1.01637197076343e-05}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6477916837,pc
,,3785,,2026-01-27T14:40:39.987000+00:00,Aave is now integrated into Tangem. Providing non custodial yield from the most trusted lending protocol to 6M hardware wallet users. Reposted StaniKulechov,https://x.com/aave/status/2016159396074586528,high_value,filter_out,filter_out,filter_out,0.672326088,0.6618920565,0.6512539387,0.6512539387,4453b62b6de084025e43cb33ed2831fb99ed9c44186a2b3a7bba8cd39bbab0da,Aave,discord,Reposted,@StaniKulechov,https://x.com/StaniKulechov/status/2016156118792184005,"{""filter_out"": 0.3276655673980713, ""high_value"": 0.6723260879516602, ""yield_farming"": 8.344676643901039e-06}","{""filter_out"": 0.6618920564651489, ""high_value"": 0.3380613625049591, ""yield_farming"": 4.6542125346604735e-05}","{""filter_out"": 0.6512539386749268, ""high_value"": 0.3485911190509796, ""yield_farming"": 0.00015491939848288894}","{""filter_out"": 0.6512539386749268, ""high_value"": 0.3485911190509796, ""yield_farming"": 0.00015491939848288894}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6512539387,"mc,oc,pc"
,,2060,,2026-01-24T14:13:23.658000+00:00,It's easy to transfer native $BTC from any Bitcoin wallet or exchange directly to Osmosis. Try it out Bitmosis Posted,https://x.com/osmosis/status/2015065368294023209,filter_out,filter_out,filter_out,filter_out,0.97805655,0.9917568564,0.6525480151,0.6525480151,7aac71e1c3b8cf00ae513a54ef9c601fc1c644d2b9ad1e3da2e7c9c700ec174d,Osmosis 🧪,discord,Posted,,,"{""filter_out"": 0.9780565500259399, ""high_value"": 0.0207802914083004, ""yield_farming"": 0.0011632204987108707}","{""filter_out"": 0.9917568564414978, ""high_value"": 0.0010739602148532867, ""yield_farming"": 0.007169174030423164}","{""filter_out"": 0.6525480151176453, ""high_value"": 0.3465656340122223, ""yield_farming"": 0.0008863194962032139}","{""filter_out"": 0.6525480151176453, ""high_value"": 0.3465656340122223, ""yield_farming"": 0.0008863194962032139}",category_or_confidence,,2026-02-10 17:40:06,2026-02-11 1:40:23,0.6525480151,pc
,,2542,,2026-01-26T04:00:23.029000+00:00,Illuvium Town Hall with Kieran Warwick Live Now Posted,https://x.com/illuviumio/status/2015635854098825475,filter_out,filter_out,filter_out,filter_out,0.9997286201,0.9985411167,0.6536828876,0.6536828876,7c48956fbaee329167852efbedea28648588af5a59bee08d172a0c007a873195,Illuvium,discord,Posted,,,"{""filter_out"": 0.9997286200523376, ""high_value"": 0.00026118766982108355, ""yield_farming"": 1.0127344467036892e-05}","{""filter_out"": 0.9985411167144775, ""high_value"": 0.0014437340432778, ""yield_farming"": 1.5184886251518037e-05}","{""filter_out"": 0.6536828875541687, ""high_value"": 0.3444666862487793, ""yield_farming"": 0.00185046112164855}","{""filter_out"": 0.6536828875541687, ""high_value"": 0.3444666862487793, ""yield_farming"": 0.00185046112164855}",category_or_confidence,,2026-02-10 17:40:06,2026-02-11 1:40:23,0.6536828876,pc
0,,12355,1473418520187637946,2026-02-17T20:39:10.005000+00:00,Here s what bringing real financial products onchain looks like with Robinhood Start on Arbitrum One Tap into deep shared liquidity Tokenize 2K assets for EU users Find early PMF Activate Robinhood Chain Testnet Onboard builders Test infrastructure Refine UX Launch Robinhood Chain Mainnet Migrate assets to dedicated rails Enable 24 7 trading Self custody stocks & ETFs New DeFi & RWA primitives Design freedom is what makes this possible. That s why RobinhoodApp chose the Arbitrum Platform. Testnet is now live. Posted,https://x.com/arbitrum/status/2023859749587218686,filter_out,filter_out,filter_out,filter_out,0.999933362,0.9999988079,0.65444839,0.65444839,76dd9ddf645be3bfd06c10c3f81ad92f3fed6970388a9ed88dd20526ac7f9b56,Arbitrum,discord,Posted,,,"{""filter_out"": 0.9999333620071411, ""high_value"": 6.240461516426876e-05, ""yield_farming"": 4.255046405887697e-06}","{""filter_out"": 0.9999988079071045, ""high_value"": 1.2095969168512966e-06, ""yield_farming"": 1.5152599175394244e-08}","{""filter_out"": 0.654448390007019, ""high_value"": 0.34554386138916016, ""yield_farming"": 7.738539352430962e-06}","{""filter_out"": 0.654448390007019, ""high_value"": 0.34554386138916016, ""yield_farming"": 7.738539352430962e-06}",category_or_confidence,0.6,2026-02-17 12:39:31,2026-02-17 20:39:30,0.65444839,pc
,,8327,1471235415766990989,2026-02-11T20:04:17.351000+00:00,"Rates are a function of market utilization higher utilization higher rates. ETH Core Market utilization on MoonwellDeFi is currently 91%. To keep these exponential rates, utilization needs to stay above the kink 90% . Might as well make the most of it while you can, before it inevitably drops back down. Or you could just deposit your ETH into Mamo and chill. Reposted chrizy",https://x.com/MoonwellDeFi/status/2021676671305494986,filter_out,filter_out,filter_out,filter_out,0.9983427525,0.9997010827,0.6564097404,0.6564097404,57384c2e23124c386a40188c413d6b56f19b251b9c0dc98c2e2fbcd336424e04,Moonwell,discord,Reposted,@chrizy,https://x.com/chrizy/status/2021675106964263300,"{""filter_out"": 0.998342752456665, ""high_value"": 2.655808430063189e-06, ""yield_farming"": 0.0016545780235901475}","{""filter_out"": 0.9997010827064514, ""high_value"": 1.033455703236541e-07, ""yield_farming"": 0.00029875573818571866}","{""filter_out"": 0.656409740447998, ""high_value"": 4.877410120229797e-08, ""yield_farming"": 0.34359022974967957}","{""filter_out"": 0.656409740447998, ""high_value"": 4.877410120229797e-08, ""yield_farming"": 0.34359022974967957}",category_or_confidence,0.6,2026-02-11 12:04:32,2026-02-11 20:04:32,0.6564097404,pc
,,8022,1471158638197342393,2026-02-11T14:59:12.152000+00:00,"Ankr now offers Premium RPCs for unichain, the DeFi native L2 from Uniswap. Low latency, geo distributed, no node ops required. Built for serious DeFi builders. Build now Posted",https://x.com/ankr/status/2021599893949669666,filter_out,filter_out,filter_out,filter_out,0.9959263802,0.9949376583,0.6646671295,0.6646671295,7f3a8320fdad33a14778e17e9fc7378afda88defe5528738b3b1bcb7b833812d,Ankr,discord,Posted,,,"{""filter_out"": 0.9959263801574707, ""high_value"": 0.0005063131102360785, ""yield_farming"": 0.0035673349630087614}","{""filter_out"": 0.9949376583099365, ""high_value"": 0.005061733536422253, ""yield_farming"": 5.43854980605829e-07}","{""filter_out"": 0.6646671295166016, ""high_value"": 0.3353005349636078, ""yield_farming"": 3.239344005123712e-05}","{""filter_out"": 0.6646671295166016, ""high_value"": 0.3353005349636078, ""yield_farming"": 3.239344005123712e-05}",category_or_confidence,0.6,2026-02-11 6:59:26,2026-02-11 14:59:25,0.6646671295,pc
,,2720,,2026-01-26T10:18:37.741000+00:00,"New X Launch this week 3KDS OFFICIAL 8M $3KDS Prize Pool Register to claim by Jan 27, 8 AM UTC Claims go live on Jan 27 10 AM UTC Open to Cedefi users as well. Our Socials Create OKX Wallet Join Affiliate Telegram Wallet TG Wallet Announcement OKX on Spotify Twitter X CN TG Please check the authenticity of all OKX links or channels at OKX channel verification",,filter_out,filter_out,filter_out,filter_out,0.9886335135,0.9999963045,0.672293365,0.672293365,081da1cd2d22afc8ae84d9c824269879a1899b6c48bd335ad76ab000a8461d94,OKX,discord,,,,"{""filter_out"": 0.9886335134506226, ""high_value"": 0.0034558679908514023, ""yield_farming"": 0.007910560816526413}","{""filter_out"": 0.9999963045120239, ""high_value"": 3.0894925657776184e-06, ""yield_farming"": 6.47592855784751e-07}","{""filter_out"": 0.6722933650016785, ""high_value"": 0.32764962315559387, ""yield_farming"": 5.702273847418837e-05}","{""filter_out"": 0.6722933650016785, ""high_value"": 0.32764962315559387, ""yield_farming"": 5.702273847418837e-05}",category_or_confidence,,2026-02-10 17:40:06,2026-02-11 1:40:23,0.672293365,pc
,,8924,1471519059387482355,2026-02-12T14:51:23.260000+00:00,iBERA can now be staked on the berachain BeraHub. Stake iBERA in the Proof of Liquidity BERA Yield Module to earn PoL incentives while also earning iBERA yield. Posted,https://x.com/InfraredFinance/status/2021960321582379008,yield_farming,yield_farming,filter_out,filter_out,0.984492898,0.9981968999,0.6726753116,0.6726753116,bf4bff1ed5743ba4c47697dfbb5d16710131ccceaa68353e3123011e8b66c790,Infrared,discord,Posted,,,"{""filter_out"": 0.015493372455239296, ""high_value"": 1.3708869119000155e-05, ""yield_farming"": 0.9844928979873657}","{""filter_out"": 0.001457016565836966, ""high_value"": 0.0003461907908786088, ""yield_farming"": 0.9981968998908997}","{""filter_out"": 0.6726753115653992, ""high_value"": 0.0007104991818778217, ""yield_farming"": 0.32661426067352295}","{""filter_out"": 0.6726753115653992, ""high_value"": 0.0007104991818778217, ""yield_farming"": 0.32661426067352295}",category_or_confidence,0.6,2026-02-12 6:51:35,2026-02-12 14:51:34,0.6726753116,pc
,,8195,1471191879054786691,2026-02-11T17:11:17.390000+00:00,A list of places you can use Gemini in the US Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Hampshire New Jersey New Mexico New York North Carolina North Dakota Ohio Oklahoma Oregon Pennsylvania Puerto Rico Rhode Island South Carolina South Dakota Tennessee Texas Utah Vermont Virginia Washington Washington D.C. West Virginia Wisconsin Wyoming Posted,https://x.com/Gemini/status/2021633075491336335,filter_out,filter_out,filter_out,filter_out,0.5515654087,0.7963706851,0.6775078177,0.6775078177,105b6c3e33cb9579b57d208612526fca9b9e3a1a2ac78f3dc71c8b2d83f680e0,Gemini,discord,Posted,,,"{""filter_out"": 0.551565408706665, ""high_value"": 0.42498713731765747, ""yield_farming"": 0.023447493091225624}","{""filter_out"": 0.7963706851005554, ""high_value"": 0.16603417694568634, ""yield_farming"": 0.03759513050317764}","{""filter_out"": 0.6775078177452087, ""high_value"": 0.02686554566025734, ""yield_farming"": 0.29562661051750183}","{""filter_out"": 0.6775078177452087, ""high_value"": 0.02686554566025734, ""yield_farming"": 0.29562661051750183}",category_or_confidence,0.6,2026-02-11 9:11:29,2026-02-11 17:11:29,0.5515654087,"mc,pc"
,,6915,,2026-01-31T06:32:04.469000+00:00,"JLP is the backbone of Jupiter Perps. A massive, unified index of Solana s highest quality assets SOL ETH WBTC USDC $1.5B market cap, with 75% of fees flowing back to LPs. Today, We're Supercharging JLP 1. JLP Loans with Partial Liquidation Borrow against your JLP without risking everything. If positions move against you, only the necessary amount gets liquidated not your whole position. 2. Delta Neutral Vault Earn JLP fees without directional price risk. 3. JupUSD Yield Injection We re migrating part of the USDC in the pool to JupUSD. The yield generated on JupUSD will flow right back to JLP. Just Use Jupiter. Posted",https://x.com/JupiterExchange/status/2017486007159922934,filter_out,filter_out,filter_out,filter_out,0.9928380847,0.9994545579,0.6791787148,0.6791787148,92960a90a848467d5095e4f2b78b39a34c217275a43a34d92c10fbd14f12c059,Jupiter,discord,Posted,,,"{""filter_out"": 0.9928380846977234, ""high_value"": 2.3384487576549873e-05, ""yield_farming"": 0.007138545159250498}","{""filter_out"": 0.9994545578956604, ""high_value"": 1.2092071983715869e-06, ""yield_farming"": 0.0005442126421257854}","{""filter_out"": 0.6791787147521973, ""high_value"": 4.635804629060658e-08, ""yield_farming"": 0.3208213150501251}","{""filter_out"": 0.6791787147521973, ""high_value"": 4.635804629060658e-08, ""yield_farming"": 0.3208213150501251}",category_or_confidence,,2026-02-10 17:44:55,2026-02-11 1:45:10,0.6791787148,pc
,,2691,,2026-01-26T09:41:59.279000+00:00,"Introducing $SPACE spacecoin on Bitget Launchpool Lock BTC, ETH & SPACE to share 22,947,000 SPACE. Locking period Jan 26, 10 00 Feb 2, 10 00 UTC Join here Posted",https://x.com/bitget/status/2015721861938831593,filter_out,filter_out,filter_out,filter_out,0.6893037558,0.7356386185,0.6893020868,0.6893020868,80c34468ef0118f0f3e821be254b0076463afbab66fc735bf9ed78d27a22a670,Bitget,discord,Posted,,,"{""filter_out"": 0.6893037557601929, ""high_value"": 0.31069356203079224, ""yield_farming"": 2.734469262577477e-06}","{""filter_out"": 0.7356386184692383, ""high_value"": 0.2643572688102722, ""yield_farming"": 4.0516297303838655e-06}","{""filter_out"": 0.6893020868301392, ""high_value"": 0.31069281697273254, ""yield_farming"": 5.108648565510521e-06}","{""filter_out"": 0.6893020868301392, ""high_value"": 0.31069281697273254, ""yield_farming"": 5.108648565510521e-06}",category_or_confidence,,2026-02-10 17:40:06,2026-02-11 1:40:23,0.6893020868,"mc,pc"
,,3810,,2026-01-27T15:08:05.385000+00:00,"USDCx is live on mainnet, launched by Aleo using circle xReserve, bringing an institutionally ready, privacy first stablecoin to payroll, settlements, vendor payments, and more. Confidentiality isn t optional. It s infrastructure. Our mainnet launch partners include usetoku, RequestFinance, dynamic xyz, BlockdaemonHQ, chainalysis, sodot hq, BanxaOfficial, ankr, Zebec HQ, HoudiniSwap, ChorusOne, artemis, everstake pool, FACTBLOCK, & HashKey Global. The future of stablecoins is here, and it s private. Reposted AleoHQ",https://x.com/circle/status/2016166313144803798,filter_out,filter_out,filter_out,filter_out,0.9985781908,0.9999092817,0.6926289797,0.6926289797,ca1a08eda71a1fc483a3758245b20bf7b4c96493acb49d62d511f7f529dd16fe,Circle,discord,Reposted,@AleoHQ,https://x.com/AleoHQ/status/2016150478761943307,"{""filter_out"": 0.9985781908035278, ""high_value"": 0.0010480773635208607, ""yield_farming"": 0.0003737035149242729}","{""filter_out"": 0.9999092817306519, ""high_value"": 8.888068259693682e-05, ""yield_farming"": 1.8737089249043493e-06}","{""filter_out"": 0.6926289796829224, ""high_value"": 0.3073522448539734, ""yield_farming"": 1.8776850993162952e-05}","{""filter_out"": 0.6926289796829224, ""high_value"": 0.3073522448539734, ""yield_farming"": 1.8776850993162952e-05}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6926289797,pc
,,1504,,2026-01-23T15:00:29.333000+00:00,Launchable Market $SENT You can now launch SentientAGI on dYdX Start here Posted,https://x.com/dYdX/status/2014714851860398158,filter_out,filter_out,filter_out,filter_out,0.9465965629,0.7853084803,0.6992394328,0.6992394328,a5f2f808fb0a42055c09903a30e3f5c321c36b314ec857606c2f5d17d7a64b8a,dYdX,discord,Posted,,,"{""filter_out"": 0.9465965628623962, ""high_value"": 0.05340332165360451, ""yield_farming"": 1.0007136097556213e-07}","{""filter_out"": 0.7853084802627563, ""high_value"": 0.2146913856267929, ""yield_farming"": 1.4122257141480077e-07}","{""filter_out"": 0.6992394328117371, ""high_value"": 0.3007391393184662, ""yield_farming"": 2.1480027498910204e-05}","{""filter_out"": 0.6992394328117371, ""high_value"": 0.3007391393184662, ""yield_farming"": 2.1480027498910204e-05}",category_or_confidence,,2026-02-10 17:39:07,2026-02-11 1:39:24,0.6992394328,pc
,,4639,,2026-01-28T14:59:08.120000+00:00,Auctions are coming to the Uniswap Web App Teams building on Unichain will be able to Run fully onchain token auctions Discover a credible market price Automatically bootstrap liquidity,https://x.com/unichain/status/2016526429962240477,filter_out,filter_out,filter_out,filter_out,0.9957738519,0.9999998808,0.6992451549,0.6992451549,2db07c04395ab4ce944aa406b131a74aef93da3b97cfbc09e2b922e9403efeca,Unichain,discord,Quoted,@Uniswap,https://x.com/Uniswap/status/2016513436771922218,"{""filter_out"": 0.9957738518714905, ""high_value"": 0.0041986801661551, ""yield_farming"": 2.7420075639383867e-05}","{""filter_out"": 0.9999998807907104, ""high_value"": 1.3574332058396976e-07, ""yield_farming"": 1.7805648511171057e-08}","{""filter_out"": 0.6992451548576355, ""high_value"": 0.30074161291122437, ""yield_farming"": 1.3233568097348325e-05}","{""filter_out"": 0.6992451548576355, ""high_value"": 0.30074161291122437, ""yield_farming"": 1.3233568097348325e-05}",category_or_confidence,,2026-02-10 17:42:04,2026-02-11 1:42:22,0.6992451549,pc
,,8898,1471510653301821470,2026-02-12T14:17:59.093000+00:00,"Scaling tokenization requires two pillars Distribution and Liquidity. Through our partnership with Apex $3.4T AUA , ZIGChain provides institutional grade infrastructure. Through native dApps and active vaults, the necessary liquidity rails and access are delivered. Distribution meets execution. No gates, just open, programmable, onchain markets for all. Posted",https://x.com/ZIGChain/status/2021951919187800443,filter_out,filter_out,filter_out,filter_out,0.6548610926,0.986923635,0.7081474662,0.7081474662,1334e568ed6136de28d8539e73811a1baa969df2287dcd0aa351606b213e9d5b,ZIGChain,discord,Posted,,,"{""filter_out"": 0.6548610925674438, ""high_value"": 0.34489911794662476, ""yield_farming"": 0.00023981306003406644}","{""filter_out"": 0.9869236350059509, ""high_value"": 0.013059384189546108, ""yield_farming"": 1.702633744571358e-05}","{""filter_out"": 0.7081474661827087, ""high_value"": 0.2918050289154053, ""yield_farming"": 4.749590516439639e-05}","{""filter_out"": 0.7081474661827087, ""high_value"": 0.2918050289154053, ""yield_farming"": 4.749590516439639e-05}",category_or_confidence,0.6,2026-02-12 6:18:11,2026-02-12 14:18:10,0.6548610926,mc
,,7824,1471101251960836290,2026-02-11T11:11:10.207000+00:00,"Spark has announced Spark Prime. Institutional grade margin lending across CeFi & DeFi, with a junior capital vault for USDS yield.",https://x.com/SkyEcosystem/status/2021542486406205650,filter_out,filter_out,filter_out,filter_out,0.8281363249,0.59201473,0.7154552341,0.7154552341,0e74f29d8030e149ce4faa54135fb859a84604fa515f54ecd30b82d10103aaed,Sky,discord,Quoted,@sparkdotfi,https://x.com/sparkdotfi/status/2021465732333326515,"{""filter_out"": 0.8281363248825073, ""high_value"": 0.15921615064144135, ""yield_farming"": 0.012647522613406181}","{""filter_out"": 0.592014729976654, ""high_value"": 0.35182249546051025, ""yield_farming"": 0.05616277828812599}","{""filter_out"": 0.7154552340507507, ""high_value"": 0.28260818123817444, ""yield_farming"": 0.001936577376909554}","{""filter_out"": 0.7154552340507507, ""high_value"": 0.28260818123817444, ""yield_farming"": 0.001936577376909554}",category_or_confidence,0.6,2026-02-11 3:11:22,2026-02-11 11:11:21,0.59201473,oc
0,,11889,1473261411257028840,2026-02-17T10:14:52.317000+00:00,The second week s mining rewards for USDD 2.0 Supply Mining Phase XIV are now live. Your rewards are ready to be claimed on JustLendDAO. usddio Guide to claim your rewards Claim directly here Reposted DeFi JUST,https://x.com/usddio/status/2023702596368953634,filter_out,filter_out,filter_out,filter_out,0.6535452008,0.6746659875,0.7652919292,0.7652919292,1bb12ec8d7837fa9ec40b5d628049207de420368a2f0be8b1453ddd45e241dd0,USDD,discord,Reposted,@DeFi_JUST,https://x.com/DeFi_JUST/status/2023427516279751102,"{""filter_out"": 0.6535452008247375, ""high_value"": 3.534333882271312e-05, ""yield_farming"": 0.3464195430278778}","{""filter_out"": 0.6746659874916077, ""high_value"": 5.3526542615145445e-05, ""yield_farming"": 0.32528048753738403}","{""filter_out"": 0.7652919292449951, ""high_value"": 0.0002885444846469909, ""yield_farming"": 0.2344195395708084}","{""filter_out"": 0.7652919292449951, ""high_value"": 0.0002885444846469909, ""yield_farming"": 0.2344195395708084}",category_or_confidence,0.6,2026-02-17 2:15:05,2026-02-17 10:15:04,0.6535452008,"mc,oc"
,,603,,2026-01-22T15:00:14.920000+00:00,"Reserve backed finance needs real time data. blackhaven is built on RedStone s oracle infrastructure, with RedStone serving as the protocol s exclusive oracle provider. RedStone will also provide the RBT price feed, live and natively available upon the MegaETH mainnet launch Posted",https://x.com/redstone_defi/status/2014352397695672810,high_value,filter_out,filter_out,filter_out,0.5234164596,0.9721987247,0.7710935473,0.7710935473,b689b9bf333b18bed033a1db81b2d7146fff728709b6116e3422779fbdda498d,RedStone ♦,discord,Posted,,,"{""filter_out"": 0.4765761196613312, ""high_value"": 0.5234164595603943, ""yield_farming"": 7.477382041543024e-06}","{""filter_out"": 0.9721987247467041, ""high_value"": 0.02779546193778515, ""yield_farming"": 5.7896136240742635e-06}","{""filter_out"": 0.7710935473442078, ""high_value"": 0.22882694005966187, ""yield_farming"": 7.950957660796121e-05}","{""filter_out"": 0.7710935473442078, ""high_value"": 0.22882694005966187, ""yield_farming"": 7.950957660796121e-05}",category_or_confidence,,2026-02-10 17:38:09,2026-02-11 1:38:26,0.5234164596,mc
